"Year","Metabolite","Site ID","Country","City","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","Weekday mean","Weekend mean","Daily mean"
2015,"MDMA","CH005","CH","Lugano",2.11,1.46,3.39,9.11,14.08,13.41,10.6,4.72,10,7.74
2015,"MDMA","CH008","CH","Zurich",10.44,8.43,13.84,42.58,142.92,46.56,19.56,12.81,61.48,40.62
2015,"MDMA","CY003","CY","Limassol",2.02,3.33,3.46,2.17,2.08,1.82,1.56,2.3,2.38,2.35
2015,"MDMA","CZ002","CZ","České Budějovice",2.4,2.32,2.11,2.14,20.16,25.13,9.56,4.76,12.39,9.12
2015,"MDMA","DE001","DE","Berlin (4)",40.99,31.9,20.89,18.05,42.98,41.47,60.66,48.2,30.84,38.28
2015,"MDMA","DE009","DE","Dortmund",9.07,9.32,10.37,23.97,34.05,18.82,10.43,9.61,21.8,16.58
2015,"MDMA","DE010","DE","Dresden",3.2,2.34,2.9,4.84,11.83,6.45,4.05,3.2,6.5,5.09
2015,"MDMA","DE011","DE","Dülmen",2.71,3.48,3.44,15.72,11.19,5.43,,3.09,8.95,6.99
2015,"MDMA","DE026","DE","Munich G",5.58,,2.52,3.69,,8.16,16.26,10.92,4.79,7.24
2015,"MDMA","DK003","DK","Copenhagen",53.22,33.54,26.89,24.55,45.66,85.12,102.61,37.88,64.48,53.08
2015,"MDMA","ES001","ES","Barcelona",30.85,18.49,20.48,34.74,53.1,51.38,27.71,25.68,39.93,33.82
2015,"MDMA","ES002","ES","Castellon",4.17,4.08,3.29,2.54,4.12,3.32,2.87,3.71,3.32,3.48
2015,"MDMA","ES006","ES","Molina de Segura",4.27,3.05,2.52,3.47,6.72,4.94,4.57,3.96,4.41,4.22
2015,"MDMA","ES007","ES","Santiago",10.61,10.73,11.12,11.24,18.44,19.6,19.18,13.5,15.1,14.42
2015,"MDMA","ES009","ES","Valencia (3)",3.38,2.9,3.53,8.9,19.41,20.49,10.04,5.44,13.08,9.8
2015,"MDMA","FI001","FI","Espoo",8.85,9.03,11.15,82.47,139.18,45.32,16.58,11.48,69.53,44.65
2015,"MDMA","FI002","FI","Helsinki",10.12,12.82,16.81,72.63,94.21,41.91,20.44,14.46,56.39,38.42
2015,"MDMA","FI026","FI","Tampere",15.34,15.02,19.49,34.82,50.56,49.06,12.85,14.4,38.48,28.16
2015,"MDMA","FI027","FI","Turku",5.85,8.38,12.66,36,34.28,23.78,10.1,8.11,26.68,18.72
2015,"MDMA","FR005","FR","Paris Seine Centre",1.99,1.98,1.97,42.01,62.12,32.14,1.97,1.98,34.56,20.6
2015,"MDMA","GB001","GB","Bristol",25.37,22.89,16.26,34.91,111.76,109.93,50.67,21.51,76.82,53.11
2015,"MDMA","GB002","GB","London",44.3,43.96,44.1,42.85,113.43,50.48,45.53,44.6,62.72,54.95
2015,"MDMA","GR001","GR","Athens",1.22,1.45,6.28,4.62,6.94,1.77,1.74,1.47,4.9,3.43
2015,"MDMA","GR003","GR","Mytilene",0.26,0.96,0.19,0.84,0.8,1.47,1.15,0.79,0.83,0.81
2015,"MDMA","HR002","HR","Zagreb",16.05,15.56,11.67,35.66,58.63,33.91,19.46,17.02,34.97,27.28
2015,"MDMA","IT003","IT","Milan",2.78,2.98,1.39,3.42,11.81,17.38,7.14,2.38,9.94,6.7
2015,"MDMA","NL001","NL","Amsterdam",226.86,93.43,81.17,201.78,318.46,74.84,166.6,162.3,169.06,166.16
2015,"MDMA","NL002","NL","Eindhoven",53.99,18.35,67.86,88.63,364.84,289.29,34.37,35.57,202.66,131.05
2015,"MDMA","NL010","NL","Utrecht",51.25,19.38,62.89,91.17,78.05,44.55,86.8,52.48,69.16,62.01
2015,"MDMA","PT001","PT","Almada",1.88,1.71,1.35,4.44,10.73,16.54,5.54,1.65,9.31,6.03
2015,"MDMA","PT002","PT","Lisbon",8.67,6.09,9.12,26.23,68.3,29.1,13.01,9.26,33.19,22.93
2015,"MDMA","PT003","PT","Porto",6.15,3.71,3.79,4.85,11.8,33.07,8.52,6.13,13.38,10.27
2015,"MDMA","SK004","SK","Piestany",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","AT007","AT","Klosterneuburg",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","BE001","BE","Antwerp Deurne",145.2,145.84,136.33,144.61,144.01,137.05,154.52,148.52,140.5,143.94
2015,"amphetamine","BE002","BE","Antwerp Zuid",247.21,257.21,263.74,188.68,275.43,250.08,270.2,258.21,244.48,250.36
2015,"amphetamine","BE005","BE","Brussels",47.12,49.42,56.08,62.28,75.96,67.21,49.86,48.8,65.38,58.28
2015,"amphetamine","BE006","BE","Geraardsbergen",179.1,246.62,203.47,210.47,229.26,214.73,216.41,214.04,214.48,214.29
2015,"amphetamine","BE007","BE","Koksijde",44.95,41.09,44.14,36.15,45,38.61,33.28,39.78,40.98,40.46
2015,"amphetamine","BE009","BE","Ninove",105.75,115.52,120.8,122.85,151.01,104.39,112.97,111.41,124.77,119.04
2015,"amphetamine","BE010","BE","Oostende",174.14,157.49,159.25,188.63,209.11,177.54,169.9,167.18,183.63,176.58
2015,"amphetamine","CH001","CH","Basel",49.42,49.78,49.77,4.33,32.44,41.13,49.63,49.61,31.92,39.5
2015,"amphetamine","CH002","CH","Berne",19.7,20.24,20.8,39.03,31.73,27.93,23.6,21.18,29.87,26.15
2015,"amphetamine","CH003","CH","Geneva",7.42,6.33,6.03,6.73,5.87,4.35,5.16,6.3,5.74,5.98
2015,"amphetamine","CH004","CH","Lausanne",8.06,8.25,13.3,12.28,11.3,9.68,11.34,9.22,11.64,10.6
2015,"amphetamine","CH005","CH","Lugano",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","CH008","CH","Zurich",21.63,18.77,20.76,25.36,37.33,22.86,20.72,20.37,26.58,23.92
2015,"amphetamine","CY003","CY","Limassol",5.9,5.16,8.48,5.62,6.1,5.31,5.95,5.67,6.38,6.07
2015,"amphetamine","CZ002","CZ","České Budějovice",17.54,19.94,19.6,18.92,14.71,21.73,17.11,18.2,18.74,18.51
2015,"amphetamine","DE001","DE","Berlin (4)",119.31,110.03,110.38,109.84,133.97,130.42,140.88,123.41,121.15,122.12
2015,"amphetamine","DE009","DE","Dortmund",159.54,151.53,164.78,190.77,187.91,148.21,141.02,150.7,172.92,163.4
2015,"amphetamine","DE010","DE","Dresden",10.01,9.73,10.36,20.15,25.23,24.18,21.85,13.87,19.98,17.36
2015,"amphetamine","DE011","DE","Dülmen",41.55,44.53,46.22,99.54,77.21,63.86,,43.04,71.71,62.15
2015,"amphetamine","DE026","DE","Munich G",0,,0,0,,0,0,0,0,0
2015,"amphetamine","DK003","DK","Copenhagen",8.12,8.24,8.04,7.91,7.93,55.01,7.5,8.13,19.59,14.68
2015,"amphetamine","ES001","ES","Barcelona",45.89,26.54,30.72,31.11,28.44,27.61,21.44,31.29,29.47,30.25
2015,"amphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","ES006","ES","Molina de Segura",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","ES007","ES","Santiago",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","ES009","ES","Valencia (3)",9.58,9.9,12.62,11.69,14.24,20.35,13.68,11.05,14.72,13.15
2015,"amphetamine","FI001","FI","Espoo",67.78,72.36,69.63,106.56,114.47,90.93,74.13,71.43,95.4,85.12
2015,"amphetamine","FI002","FI","Helsinki",94.92,98.28,113.03,143.99,144.89,117.62,106.95,100.05,129.88,117.1
2015,"amphetamine","FI026","FI","Tampere",49.38,40,48.4,67.35,65.23,64.87,37.28,42.22,61.46,53.22
2015,"amphetamine","FI027","FI","Turku",68.25,70.06,72.92,101.86,98.46,93.33,86.43,74.91,91.64,84.47
2015,"amphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","GB001","GB","Bristol",87.41,83.58,75.19,85.78,89.6,76.59,80.3,82.06,83.07,82.64
2015,"amphetamine","GB002","GB","London",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","GR001","GR","Athens",5.05,9.98,10.03,13.08,11.95,10.56,12.37,9.14,11.4,10.43
2015,"amphetamine","GR003","GR","Mytilene",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","HR002","HR","Zagreb",170.15,159.52,46.2,46.13,50.98,35.44,28.67,119.45,44.69,76.73
2015,"amphetamine","IS002","IS","Reykjavik Klettagarðar",76,76.72,95.89,68.11,60.05,61.67,54.2,68.97,71.43,70.38
2015,"amphetamine","IT003","IT","Milan",1.88,1.8,3.62,1.79,1.8,3.39,4.76,2.43,2.93,2.72
2015,"amphetamine","MT001","MT","Malta",3.52,5.94,2.6,3.82,2.79,3.14,4.2,4.55,3.09,3.72
2015,"amphetamine","NL001","NL","Amsterdam",17.57,55.22,106.7,91.34,65.18,16.1,61.3,44.69,69.83,59.06
2015,"amphetamine","NL010","NL","Utrecht",49.43,30.16,40.48,49.02,14.59,16.23,55.13,44.91,30.08,36.43
2015,"amphetamine","PT001","PT","Almada",1.88,1.82,1.57,1.22,2.35,3.09,1.27,1.76,1.98,1.89
2015,"amphetamine","PT002","PT","Lisbon",0.75,0.76,0.76,3.99,7.38,5.7,3.25,1.59,4.46,3.23
2015,"amphetamine","PT003","PT","Porto",0,0,0,0,0,0,0,0,0,0
2015,"amphetamine","SK004","SK","Piestany",15.53,12.43,22.95,29.58,31.91,33.64,17.32,15.1,29.52,23.34
2015,"cocaine","AT007","AT","Klosterneuburg",78.99,66.72,122.87,99.68,76.73,85.37,53.34,66.35,96.16,83.39
2015,"cocaine","BE001","BE","Antwerp Deurne",473.4,438.05,431.83,534.02,532.4,450.17,402.85,438.1,487.11,466.1
2015,"cocaine","BE002","BE","Antwerp Zuid",567.92,576.23,617.49,525.29,744.64,623.65,692.63,612.26,627.77,621.12
2015,"cocaine","BE005","BE","Brussels",395.18,405.3,463.7,600.91,609.57,477.93,353.93,384.8,538.03,472.36
2015,"cocaine","BE006","BE","Geraardsbergen",42.1,52.5,59.2,59.42,77.4,52.11,46.1,46.9,62.03,55.55
2015,"cocaine","BE007","BE","Koksijde",58.45,37.59,35.79,61.58,82.03,45.86,40,45.35,56.32,51.62
2015,"cocaine","BE009","BE","Ninove",68.73,76.2,94.25,138.09,120.41,117.07,74.93,73.29,117.45,98.52
2015,"cocaine","BE010","BE","Oostende",68.34,63.75,71.08,81.43,115.12,92.67,72.59,68.23,90.08,80.71
2015,"cocaine","CH001","CH","Basel",36.02,39.49,38.77,53.47,49.65,39.49,40.66,38.72,45.34,42.51
2015,"cocaine","CH002","CH","Berne",217.1,189.01,203.27,323.61,220.2,233.57,215.78,207.3,245.16,228.93
2015,"cocaine","CH003","CH","Geneva",412.01,391.03,478.46,589.24,520.95,327.76,379.35,394.13,479.1,442.68
2015,"cocaine","CH004","CH","Lausanne",237.43,269.23,341.73,418.02,422.81,254.45,253.79,253.48,359.25,313.92
2015,"cocaine","CH005","CH","Lugano",229.84,209.92,240.2,238.9,218.82,226.04,235.7,225.15,230.99,228.49
2015,"cocaine","CH008","CH","Zurich",469.99,455.91,518.89,631.57,840.03,410.99,377.86,434.59,600.37,529.32
2015,"cocaine","CY003","CY","Limassol",87.64,101.22,100.6,62.55,70.45,63.21,66.92,85.26,74.2,78.94
2015,"cocaine","CZ002","CZ","České Budějovice",4.81,4.37,4.47,9.08,5.63,6.79,3.02,4.07,6.49,5.45
2015,"cocaine","DE001","DE","Berlin (4)",153.47,146.28,121.89,137.76,224.5,217.94,182.53,160.76,175.52,169.2
2015,"cocaine","DE009","DE","Dortmund",267.12,255.26,270.79,330.18,346.82,230.55,227.53,249.97,294.59,275.46
2015,"cocaine","DE010","DE","Dresden",6.01,6.23,6.88,8.87,12.62,7.01,7.28,6.51,8.84,7.84
2015,"cocaine","DE011","DE","Dülmen",12.65,17.63,22.62,41.91,45.88,23.83,,15.14,33.56,27.42
2015,"cocaine","DE026","DE","Munich G",21.63,,15.95,19.37,,25.97,51.11,36.37,20.43,26.8
2015,"cocaine","DK003","DK","Copenhagen",338.62,243.32,150.22,243.31,382.82,515.62,486.17,244.05,406.98,337.15
2015,"cocaine","ES001","ES","Barcelona",399.72,519.31,450.81,520.32,504.99,410.45,299.31,406.12,471.64,443.56
2015,"cocaine","ES002","ES","Castellon",55.6,117.54,303.96,124.64,122.84,81.29,80.64,84.59,158.18,126.64
2015,"cocaine","ES006","ES","Molina de Segura",220.46,235.35,173.62,188.84,311.77,276.39,223.03,226.28,237.66,232.78
2015,"cocaine","ES007","ES","Santiago",62.32,90.1,121.86,147.08,179.95,201.38,143.01,98.48,162.57,135.1
2015,"cocaine","ES009","ES","Valencia (3)",255.57,243.95,279.94,469.77,380.28,355.82,371.3,290.27,371.45,336.66
2015,"cocaine","FI001","FI","Espoo",4.73,5.3,4.04,9.38,15.17,8.13,8.12,6.05,9.18,7.84
2015,"cocaine","FI002","FI","Helsinki",4.34,5.6,7.76,16.39,18.5,10.98,6.2,5.38,13.41,9.97
2015,"cocaine","FI026","FI","Tampere",5.49,4.21,4.87,5.9,5.63,5.79,3.53,4.41,5.55,5.06
2015,"cocaine","FI027","FI","Turku",0.65,0.95,1.17,0.75,0.74,0.94,0.73,0.78,0.9,0.85
2015,"cocaine","FR005","FR","Paris Seine Centre",126.95,146.26,186.04,239.9,192.55,139.87,99.36,124.19,189.59,161.56
2015,"cocaine","GB001","GB","Bristol",240.78,247.42,226.93,309.49,500.45,368.89,249.8,238.38,357.16,306.25
2015,"cocaine","GB002","GB","London",746.73,777.57,852.38,1238.8,1259.02,824.75,666.79,730.36,1043.74,909.43
2015,"cocaine","GR001","GR","Athens",48.43,57.24,68.29,89.56,76.25,48.63,52.8,52.82,70.68,63.03
2015,"cocaine","GR003","GR","Mytilene",0.26,0.91,0.19,1.11,9.28,4.3,2.52,1.23,3.72,2.65
2015,"cocaine","GR004","GR","Thessaloniki",5.79,7.98,7.57,7.87,9.21,11.83,17.42,10.4,9.12,9.67
2015,"cocaine","HR002","HR","Zagreb",92.69,90.69,94.53,102.09,145.14,96.9,81.27,88.22,109.66,100.47
2015,"cocaine","IS002","IS","Reykjavik Klettagarðar",51.6,62.01,69.81,50.53,60.45,53.67,56.83,56.81,58.62,57.84
2015,"cocaine","IT003","IT","Milan",191.62,171.84,187.85,199.91,217.25,289.45,184.9,183.77,222.88,206.12
2015,"cocaine","MT001","MT","Malta",25.67,87.55,68.29,92.09,67.62,66.62,71.27,61.5,73.66,68.45
2015,"cocaine","NL001","NL","Amsterdam",251.67,671.98,703.91,990.27,967.26,229.28,677.7,533.78,722.68,641.72
2015,"cocaine","NL002","NL","Eindhoven",251.36,89.58,333.75,479.61,569.77,427.87,109.35,150.1,452.75,323.04
2015,"cocaine","NL010","NL","Utrecht",184.51,108.95,192.23,255.14,87.07,57.66,151.16,148.21,148.03,148.1
2015,"cocaine","PT001","PT","Almada",58.59,57.42,48.48,64.18,73.88,87.09,55.49,54.83,70.16,63.59
2015,"cocaine","PT002","PT","Lisbon",231.34,257.38,278.23,308.16,299.3,250.53,225.36,238.03,284.06,264.33
2015,"cocaine","PT003","PT","Porto",111.2,83.99,103.26,80.21,56.87,124.67,86.76,93.98,91.25,92.42
2015,"cocaine","SK004","SK","Piestany",4.03,3.78,3.92,8.53,11.02,8.01,3.79,3.87,7.87,6.15
2015,"methamphetamine","AT007","AT","Klosterneuburg",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","BE001","BE","Antwerp Deurne",17.3,15.07,13.46,14.22,13.41,12.75,14.84,15.74,13.46,14.43
2015,"methamphetamine","BE002","BE","Antwerp Zuid",8.16,8.46,7.44,6.09,10.5,11.09,9.91,8.85,8.78,8.81
2015,"methamphetamine","BE005","BE","Brussels",3.86,3.35,3.95,3.78,3.59,3.99,3.15,3.45,3.83,3.67
2015,"methamphetamine","BE006","BE","Geraardsbergen",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","BE007","BE","Koksijde",1.06,0.65,1.44,1.29,1.17,0.95,0.91,0.87,1.21,1.07
2015,"methamphetamine","BE009","BE","Ninove",0.89,0.73,0.71,0.68,0.98,1.5,1.59,1.07,0.99,1.01
2015,"methamphetamine","BE010","BE","Oostende",0.6,0.88,0.91,0.69,0.79,2.05,1.75,1.08,1.11,1.1
2015,"methamphetamine","CH001","CH","Basel",4.19,4.17,3.85,11.46,108.14,4.11,288.8,99.05,31.89,60.67
2015,"methamphetamine","CH002","CH","Berne",12.1,10.98,11.6,17.35,12.37,12.22,10.94,11.34,13.38,12.51
2015,"methamphetamine","CH003","CH","Geneva",7.42,5.96,6.03,6.31,6.6,6.16,5.52,6.3,6.28,6.29
2015,"methamphetamine","CH004","CH","Lausanne",3.04,2.23,2.57,2.28,2.73,1.76,1.59,2.29,2.33,2.32
2015,"methamphetamine","CH005","CH","Lugano",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","CH008","CH","Zurich",22.38,18.01,21.91,24.88,30.92,23.28,21.1,20.5,25.25,23.21
2015,"methamphetamine","CY003","CY","Limassol",32.25,36.26,35.11,27.32,29.58,33.88,31.46,33.32,31.47,32.27
2015,"methamphetamine","CZ002","CZ","České Budějovice",165.77,171.51,173.46,162.18,124.98,181.68,148.73,162,160.57,161.18
2015,"methamphetamine","DE001","DE","Berlin (4)",8.74,9.18,8.33,8.18,10.88,10.21,8.86,8.93,9.4,9.2
2015,"methamphetamine","DE009","DE","Dortmund",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","DE010","DE","Dresden",127.35,133.15,138.37,128.97,182.94,160.37,178.85,146.45,152.66,150
2015,"methamphetamine","DE011","DE","Dülmen",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","DE026","DE","Munich G",3.49,,6.81,9.45,,7.61,8.52,6,7.96,7.18
2015,"methamphetamine","DK003","DK","Copenhagen",13.44,11.65,11.09,10.37,11.21,13.75,10.08,12.06,11.35,11.66
2015,"methamphetamine","ES001","ES","Barcelona",33.98,41.19,42.9,28.52,29.58,28.41,29.12,34.76,32.35,33.38
2015,"methamphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","ES006","ES","Molina de Segura",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","ES007","ES","Santiago",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","ES009","ES","Valencia (3)",1.09,0.65,0.9,0.96,0.8,1.58,2.11,1.28,1.06,1.16
2015,"methamphetamine","FI001","FI","Espoo",4.67,4.16,3.28,4.65,5.66,5.27,4.06,4.3,4.72,4.54
2015,"methamphetamine","FI002","FI","Helsinki",4.01,3.56,5.18,6.53,6.55,5.04,4.34,3.97,5.83,5.03
2015,"methamphetamine","FI026","FI","Tampere",4.61,3.39,3.49,2.28,3.44,3.33,4.07,4.03,3.14,3.52
2015,"methamphetamine","FI027","FI","Turku",12.01,13.09,12.78,11.38,10.56,11.61,9.28,11.46,11.58,11.53
2015,"methamphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","GB001","GB","Bristol",1.04,1.23,1.11,0.1,2.74,1.2,0.89,1.13,1.23,1.19
2015,"methamphetamine","GB002","GB","London",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","GR001","GR","Athens",3.69,4.41,5.53,4.8,5.52,3.13,3.72,3.94,4.75,4.4
2015,"methamphetamine","GR003","GR","Mytilene",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","GR004","GR","Thessaloniki",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","HR002","HR","Zagreb",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","IS002","IS","Reykjavik Klettagarðar",14.8,18.33,21.02,12.6,13.6,16.6,12.8,15.31,15.95,15.68
2015,"methamphetamine","IT003","IT","Milan",12.32,9.35,9.44,9.29,10.17,11.35,8.46,10.37,9.81,10.05
2015,"methamphetamine","MT001","MT","Malta",0.67,0.3,0.08,0.07,0.08,0.08,0.08,0.35,0.08,0.19
2015,"methamphetamine","NL001","NL","Amsterdam",6.8,5.2,5.24,7.79,6.76,4.13,12.79,8.26,5.98,6.96
2015,"methamphetamine","NL010","NL","Utrecht",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","PT001","PT","Almada",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","PT002","PT","Lisbon",0,0,0,0,0,0,0,0,0,0
2015,"methamphetamine","PT003","PT","Porto",0.54,0.49,0.38,0.52,0.12,0.45,0.4,0.48,0.37,0.41
2015,"methamphetamine","SK004","SK","Piestany",96.08,61.61,137.68,180.32,169.42,179.96,97.97,85.22,166.84,131.86
2014,"MDMA","BE001","BE","Antwerp Deurne",15.05,11.56,23.14,15.53,24.68,34.56,15.88,8.87,22.66,20.06
2014,"MDMA","BE002","BE","Antwerp Zuid",35.6,30.12,35.46,57.56,94.37,103.23,55.37,40.36,72.65,58.82
2014,"MDMA","BE006","BE","Geraardsbergen",14.72,12.76,16.86,10.35,10.76,12.9,7.57,11.68,9.49,12.27
2014,"MDMA","BE009","BE","Ninove",7.97,5.83,34.42,18.96,21.11,13.77,8.69,7.49,18.62,15.82
2014,"MDMA","CH001","CH","Basel",11.45,11.38,15.08,25.91,55.55,26.21,17.92,13.58,30.69,23.36
2014,"MDMA","CH002","CH","Berne",7.76,4.12,8.98,19.38,51.58,26.49,13.51,8.46,26.61,18.83
2014,"MDMA","CH003","CH","Geneva",8.91,8.6,20.66,51.62,32.82,15.51,10.81,9.44,30.15,21.27
2014,"MDMA","CH004","CH","Lausanne",7.07,7.7,22.54,52.84,29.02,15.09,8.93,7.9,29.87,20.46
2014,"MDMA","CH005","CH","Lugano",5.31,3.21,0.87,6.43,3.57,2.3,4.05,4.19,3.29,3.68
2014,"MDMA","CH008","CH","Zurich",15.49,10.94,16.19,69.35,172.42,78.29,25.25,17.23,84.06,55.42
2014,"MDMA","DE001","DE","Berlin (4)",17.2,14.45,13.29,23.68,43.25,41.58,46.39,26.08,30.45,28.58
2014,"MDMA","DE009","DE","Dortmund",10.55,8.04,3.69,10.96,10.04,13.26,22.23,13.61,9.49,11.25
2014,"MDMA","DE010","DE","Dresden",2.86,2.91,2.89,5.04,10.65,6.14,2.79,2.85,6.18,4.75
2014,"MDMA","DE011","DE","Dülmen",2.07,3.22,7.43,8.32,17.41,15.1,13.02,4.24,13.46,9.51
2014,"MDMA","DE026","DE","Munich G",11.06,9.67,8.78,10.68,27.07,40,19.18,9.84,24.23,18.06
2014,"MDMA","DK003","DK","Copenhagen",0.99,1,49.32,57.62,86.31,1.21,0.99,0.99,48.61,28.21
2014,"MDMA","ES001","ES","Barcelona",13.79,11.75,17.94,49.08,48.93,48.52,22.43,15.99,41.12,30.35
2014,"MDMA","ES002","ES","Castellon",3.74,4.16,3.54,7.37,3.26,3.34,3.45,3.78,4.38,4.12
2014,"MDMA","ES007","ES","Santiago",11.74,11.47,17.04,10.31,9.15,7.25,11.39,11.53,10.94,11.19
2014,"MDMA","ES009","ES","Valencia (3)",3.3,5.83,3.16,11.67,23.1,9.72,5.97,5.03,11.91,8.96
2014,"MDMA","FI001","FI","Espoo",10.4,11.27,7.52,21.1,23.74,11.49,105.55,42.4,15.96,27.29
2014,"MDMA","FI002","FI","Helsinki",6.66,6.42,9.26,32.37,44.86,17.46,9.13,7.4,25.99,18.02
2014,"MDMA","FI005","FI","Joensuu",1.67,0.88,2.28,1.55,1.8,1.52,1.59,1.38,1.79,1.61
2014,"MDMA","FI006","FI","Jyväskylä",4.78,3.54,4.26,6.74,6.69,13.48,4.8,4.37,7.79,6.33
2014,"MDMA","FI010","FI","Kotka",3.75,2.44,2.01,9.28,12.97,18.6,5.48,3.89,10.72,7.79
2014,"MDMA","FI012","FI","Kuopio",6.04,2.98,5.56,14.78,17.35,3.38,4.92,4.65,10.27,7.86
2014,"MDMA","FI013","FI","Lahti",6.99,14.48,26.21,45.73,40.97,26.77,8.69,10.05,34.92,24.26
2014,"MDMA","FI014","FI","Lappeenranta",8.88,2.97,2.28,7.94,4.14,2.51,3.5,5.12,4.22,4.6
2014,"MDMA","FI017","FI","Oulu",31.86,26.21,35.38,61.8,58.63,32.12,38.62,32.23,46.98,40.66
2014,"MDMA","FI022","FI","Rovaniemi",8.26,12.31,14.74,21.19,11.87,14.22,3.8,8.12,15.5,12.34
2014,"MDMA","FI024","FI","Savonlinna",0.15,0.78,1.81,2.02,2.17,0.57,0.61,0.51,1.64,1.16
2014,"MDMA","FI026","FI","Tampere",4.4,5.48,7.32,19.12,15.84,7.09,8.39,6.09,12.34,9.66
2014,"MDMA","FI027","FI","Turku",3.94,5.72,8.2,21.23,20.32,9.77,4.29,4.65,14.88,10.5
2014,"MDMA","FI028","FI","Vaasa",6.71,6.5,6.86,15.47,15.3,6.54,3.86,5.69,11.04,8.75
2014,"MDMA","FR005","FR","Paris Seine Centre",2.38,2.47,2.4,42.61,58.59,22.62,2.38,2.41,31.55,19.06
2014,"MDMA","GB001","GB","Bristol",16.43,12.36,17.92,49.88,66.17,34.06,22.97,17.25,42.01,31.4
2014,"MDMA","GB002","GB","London",40.03,43.34,101.7,170.14,42.33,41.83,35.88,39.75,89,67.89
2014,"MDMA","GR001","GR","Athens",3.28,2.17,2.03,5.24,11.02,4.63,2.46,2.64,5.73,4.4
2014,"MDMA","HR002","HR","Zagreb",6.39,5.27,5.19,14.3,30.66,12.35,7.61,6.42,15.62,11.68
2014,"MDMA","IT003","IT","Milan",1.62,1.63,2.17,7.07,8.77,4.69,1.77,1.67,5.67,3.96
2014,"MDMA","NL001","NL","Amsterdam",126.67,112.4,104.8,111.3,126.41,227.89,244.14,161.07,142.6,150.51
2014,"MDMA","NL010","NL","Utrecht",44.24,40.87,43.45,58.62,218.27,118.8,77.56,54.22,109.79,85.97
2014,"MDMA","PT001","PT","Almada",0,0,0,0,0,0,0,0,0,0
2014,"amphetamine","BE001","BE","Antwerp Deurne",95.91,91.23,136.77,118.44,132.9,170.18,95.71,62.38,129.31,120.16
2014,"amphetamine","BE002","BE","Antwerp Zuid",144.14,202.41,185.12,212.19,226.03,304.38,216.37,187.64,231.93,212.95
2014,"amphetamine","BE006","BE","Geraardsbergen",206.56,225.01,326.11,187.8,203.48,184.02,176.88,202.82,179.35,215.69
2014,"amphetamine","BE009","BE","Ninove",98.39,101.82,192.64,133.5,154.44,119.63,105.38,101.86,120.14,129.4
2014,"amphetamine","CH001","CH","Basel",13.56,15.62,14.2,14.72,32.56,10.18,15.05,14.75,17.92,16.56
2014,"amphetamine","CH002","CH","Berne",16.03,16.58,19.08,17.16,19.5,17.14,21.32,17.98,18.22,18.12
2014,"amphetamine","CH003","CH","Geneva",0,0,0,0,0,0,0,0,0,0
2014,"amphetamine","CH004","CH","Lausanne",6.77,4.8,6.31,13.41,5.75,8.59,5.21,5.59,8.51,7.26
2014,"amphetamine","CH005","CH","Lugano",0,0,0,0,0,0,0,0,0,0
2014,"amphetamine","CH008","CH","Zurich",13.33,14.66,20.63,34.17,53.27,26.87,16.62,14.87,33.74,25.65
2014,"amphetamine","DE001","DE","Berlin (4)",92.22,102.97,92.8,133.23,150.4,105.4,126.96,107.38,120.46,114.85
2014,"amphetamine","DE009","DE","Dortmund",143.93,145.79,173.37,181.3,91.48,85.25,146.89,145.54,132.85,138.29
2014,"amphetamine","DE010","DE","Dresden",22.85,21.73,9.64,16.81,33,30.71,19.32,21.3,22.54,22.01
2014,"amphetamine","DE011","DE","Dülmen",48.63,54.13,69.69,100.74,95.74,51.52,52.97,57.48,75.24,67.63
2014,"amphetamine","DE026","DE","Munich G",13.83,13.43,13.71,26.71,38.52,35.79,13.32,13.66,28.58,22.19
